Delayed Days,Хойшлогдсон өдрүүд,
Delayed Item Report,Хойшлогдсон зүйлийн тайлан,
Delayed Order Report,Хойшлогдсон захиалгын тайлан,
Delayed Tasks Summary,Хойшлогдсон ажлуудын хураангуй,
Delete,Устгах,
Delete Accounting and Stock Ledger Entries on deletion of Transaction,Гүйлгээг устгасан тухай Нягтлан бодох бүртгэл болон хувьцааны дэвтэрийн бичилтүүдийг устгах,
Delete Transactions,Гүйлгээг устгах,
Delete all the Transactions for this Company,Энэ компанийн бүх гүйлгээг устгана уу,
Deleted,Устгасан,
Deletion is not permitted for country {0},{0} улсад устгахыг зөвшөөрөхгүй,
Delivered,Хүргэсэн,
Delivered Amount,Хүргэлтийн дүн,
Delivered By Supplier,Нийлүүлэгчээс хүргэсэн,
Delivered Items To Be Billed,Төлбөр тооцох хүргэсэн бараа,
Delivered Qty,Хүргэсэн тоо,
Delivered Quantity,Хүргэлтийн тоо,
Delivered by Supplier (Drop Ship),Нийлүүлэгчээс хүргэсэн (Уссан хөлөг онгоц),
Delivered: {0},Хүргэгдсэн: {0},
Delivery,Хүргэлт,
Delivery After (Days),Хүргэлтийн дараа (өдөр),
Delivery Date,Хүргэлтийн өдөр,
Delivery Details,Хүргэлтийн дэлгэрэнгүй мэдээлэл,
Delivery Document No,Хүргэлтийн баримт бичгийн дугаар,
Delivery Document Type,Хүргэлтийн баримт бичгийн төрөл,
Delivery Note,Хүргэлтийн тэмдэглэл,
Delivery Note Item,Хүргэлтийн тэмдэглэлийн зүйл,
Delivery Note No,Хүргэлтийн тэмдэглэлийн дугаар,
Delivery Note Series,Хүргэлтийн тэмдэглэлийн цуврал,
Delivery Note Trends,Хүргэлтийн тэмдэглэлийн чиг хандлага,
Delivery Note {0} is not submitted,Хүргэлтийн тэмдэглэл {0}-г ирүүлээгүй байна,
Delivery Note {0} must not be submitted,Хүргэлтийн тэмдэглэл {0}-г илгээж болохгүй,
Delivery Note(s) created for the Pick List,Сонгох жагсаалтад зориулан үүсгэсэн хүргэлтийн тэмдэглэл(үүд).,
Delivery Notes,Хүргэлтийн тэмдэглэл,
Delivery Notes {0} must be cancelled before cancelling this Sales Order,Энэхүү борлуулалтын захиалгыг цуцлахаас өмнө хүргэлтийн тэмдэглэлийг {0} цуцлах ёстой,
Delivery Notes {0} updated,Хүргэлтийн тэмдэглэл {0} шинэчлэгдсэн,
Delivery Settings,Хүргэлтийн тохиргоо,
Delivery Status,Хүргэлтийн байдал,
Delivery Stop,Хүргэлтийн зогсоол,
Delivery Stops,Хүргэлтийн зогсолт,
Delivery Time,Хүргэгдэх хугацаа,
Delivery To,Хүргэлт,
Delivery Trip,Хүргэлтийн аялал,
Delivery Warehouse,Хүргэлтийн агуулах,
Delivery to,Хүргэлт,
Delivery warehouse required for stock item {0},Нөөц {0}-д хүргэх агуулах шаардлагатай,
Density (if liquid),Нягт (шингэн бол),
Department,хэлтэс,
Department (optional),хэлтэс (заавал биш),
Department Approver,Хэлтсийн батламжлагч,
Department Stores,Их дэлгүүрүүд,
Department and Grade,Тэнхим ба зэрэг,
Department: {0},Газар: {0},
Departure Datetime,Явах огноо,
Departure Time,Явах цаг,
Dependant SLE Voucher Detail No,Хамааралтай SLE эрхийн бичгийн дэлгэрэнгүй дугаар,
Dependencies,Хамаарал,
Dependent Task,Хамаарах даалгавар,
Dependent Task {0} is not a Template Task,Хамаарах ажил {0} нь Загварын даалгавар биш юм,
Dependent Tasks,Хамааралтай даалгавар,
Depends on Payment Days,Төлбөрийн өдрүүдээс хамаарна,
Depends on Tasks,Даалгавраас хамаарна,
Deposit,Хадгаламж,
Depreciated Amount,Элэгдүүлсэн дүн,
Depreciatied Amount,Элэгдэл хорогдсон дүн,
Depreciation,Элэгдэл,
Depreciation Amount,Элэгдлийн хэмжээ,
Depreciation Amount during the period,Тайлант хугацааны элэгдлийн дүн,
Depreciation Date,Элэгдлийн огноо,
Depreciation Eliminated due to disposal of assets,Элэгдэл Хөрөнгийн зардлын улмаас хасагдсан,
Depreciation Entry,Элэгдлийн бичилт,
Depreciation Expense Account,Элэгдлийн зардлын данс,
Depreciation Expense Account should be an Income or Expense Account.,"Элэгдлийн зардлын данс нь орлого, зардлын данс байх ёстой.",
Depreciation Method,Элэгдэл тооцох арга,
Depreciation Options,Элэгдэл тооцох сонголтууд,
Depreciation Posting Date,Элэгдэл тооцох огноо,
Depreciation Posting Date should not be equal to Available for Use Date.,Элэгдэл тооцох огноо нь Ашиглах боломжтой огноотой тэнцүү байж болохгүй.,
Depreciation Row {0}: Expected value after useful life must be greater than or equal to {1},Элэгдлийн мөр {0}: Ашиглалтын хугацаа дууссаны дараа хүлээгдэж буй үнэ цэнэ {1}-ээс их буюу тэнцүү байх ёстой,
Depreciation Row {0}: Next Depreciation Date cannot be before Available-for-use Date,Элэгдлийн мөр {0}: Дараагийн элэгдлийн огноо нь ашиглах боломжтой огнооноос өмнө байж болохгүй,
Depreciation Row {0}: Next Depreciation Date cannot be before Purchase Date,Элэгдлийн мөр {0}: Дараагийн элэгдлийн огноо нь Худалдан авалтын өдрөөс өмнө байж болохгүй,
Depreciation Schedule,Элэгдэл тооцох хуваарь,
Description,Тодорхойлолт,
Description ,Tavsif,
Description of Content,Агуулгын тайлбар,
Description of a Job Opening,Нээлтийн ажлын байрны тодорхойлолт,
Descriptive,Тодорхойлолт,
Descriptive Test,Дүрслэх тест,
Descriptive Test Result,Дүрслэх тестийн үр дүн,
Descriptive Test Template,Дүрслэх тестийн загвар,
Designation,Зориулалт,
Designation (optional),Тэмдэглэл (заавал биш),
Designation Skill,Зориулалтын ур чадвар,
Designation: {0},Тэмдэглэл: {0},
Designer,Дизайнер,
Detailed Reason,Нарийвчилсан шалтгаан,
Details,Дэлгэрэнгүй мэдээлэл,
Details of Outward Supplies and inward supplies liable to reverse charge,Гадна нийлүүлэх болон буцаах төлбөртэй дотогш нийлүүлэлтийн дэлгэрэнгүй мэдээлэл,
"Details of Sponsor (Name, Location)","Ивээн тэтгэгчийн дэлгэрэнгүй мэдээлэл (нэр, байршил)",
Detected Disease,Илэрсэн өвчин,
Detected Diseases,Илэрсэн өвчин,
Determine Address Tax Category From,Хаягийн татварын ангиллыг тодорхойлох,
Determine Check-in and Check-out,"Бүртгүүлэх, гарах хугацааг тодорхойлох",
Diagnosis,Оношлогоо,
Did not find any item called {0},{0} нэртэй зүйл олдсонгүй,
"Did not send SMS, missing patient mobile number or message content.","SMS илгээгээгүй, өвчтөний гар утасны дугаар эсвэл мессежийн агуулга дутуу байна.",
Diesel,Дизель,
Diff Qty,Тоо хэмжээ ялгаатай,
Difference,Ялгаа,
Difference (Dr - Cr),Ялгаа (Dr - Cr),
Difference Account,Дансны зөрүү,
"Difference Account must be a Asset/Liability type account, since this Stock Entry is an Opening Entry",Энэ хувьцааны бичилт нь Нээлтийн бичилт тул зөрүү данс нь хөрөнгө/өр төлбөрийн төрлийн данс байх ёстой,
"Difference Account must be a Asset/Liability type account, since this Stock Reconciliation is an Opening Entry",Энэхүү хувьцааны тохирол нь Нээлтийн бичилт тул зөрүү данс нь хөрөнгө/өр төлбөрийн төрлийн данс байх ёстой.,
Difference Amount,Зөрүү дүн,
Difference Amount (Company Currency),Зөрүү дүн (Компанийн мөнгөн тэмдэгт),
Difference Amount must be zero,Зөрүү дүн нь тэг байх ёстой,
Difference Value,Утга зөрүү,
Different 'Source Warehouse' and 'Target Warehouse' can be set for each row.,"Мөр бүрт өөр өөр ""Эх сурвалж агуулах"" болон ""Зорилтот агуулах""-ыг тохируулж болно.",
Different UOM for items will lead to incorrect (Total) Net Weight value. Make sure that Net Weight of each item is in the same UOM.,Зүйлүүдийн өөр өөр UOM нь буруу (Нийт) цэвэр жингийн утгад хүргэнэ. Зүйл бүрийн цэвэр жин ижил UOM-д байгаа эсэхийг шалгаарай.,
Difficulty Level,Хэцүү байдлын түвшин,
Dimension Defaults,Хэмжээний өгөгдмөл,
Dimension Filter,Хэмжээ шүүлтүүр,
Dimension Filter Help,Хэмжээ шүүлтүүрийн тусламж,
Dimension Name,Хэмжээний нэр,
Dimension-wise Accounts Balance Report,Хэмжээст дансны үлдэгдлийн тайлан,
Direct Expenses,Шууд зардал,
Direct Income,Шууд орлого,
Disable,Идэвхгүй болгох,
Disable Capacity Planning,Хүчин чадал төлөвлөлтийг идэвхгүй болгох,
